time of writing,name of the test file,number of accepting traces,number or rejecting traces,depth of formula,number of variables,max length of traces,specified formula,dt solving time,dt num primitive candidates,dt num primitives used,dt subset sizes,dt tree txt representation
2018-05-23 15:18,traces/generated/5to10Traces/0108.trace,250,250,1,2,5,F(x0),0.41694026067852974,1,1,3,experiments/dtSubset3Repetitions8/0108_tree.txt
2018-05-23 15:18,traces/generated/5to10Traces/0064.trace,250,250,4,3,5,"G(->(x1,G(!(x0))))",37.306733306497335,15,9,3,experiments/dtSubset3Repetitions8/0064_tree.txt
2018-05-23 15:19,traces/generated/5to10Traces/0099.trace,125,7,1,2,10,F(x0),0.4898028112947941,1,1,3,experiments/dtSubset3Repetitions8/0099_tree.txt
2018-05-23 15:19,traces/generated/5to10Traces/0129.trace,1,225,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.4620019569993019,4,1,3,experiments/dtSubset3Repetitions8/0129_tree.txt
2018-05-23 15:19,traces/generated/5to10Traces/0146.trace,175,175,1,2,5,G(x0),0.40331944823265076,2,1,3,experiments/dtSubset3Repetitions8/0146_tree.txt
2018-05-23 15:19,traces/generated/5to10Traces/0045.trace,2,5,4,3,10,"G(->(x1,G(!(x0))))",4.690180581063032,3,3,3,experiments/dtSubset3Repetitions8/0045_tree.txt
2018-05-23 15:19,traces/generated/5to10Traces/0049.trace,12,50,4,3,10,"G(->(x1,G(!(x0))))",43.2594583556056,13,9,3,experiments/dtSubset3Repetitions8/0049_tree.txt
2018-05-23 15:20,traces/generated/5to10Traces/0026.trace,50,50,3,3,5,"->(F(x1),U(!(x0),x1))",16.61185036599636,15,4,3,experiments/dtSubset3Repetitions8/0026_tree.txt
2018-05-23 15:20,traces/generated/5to10Traces/0125.trace,1,175,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.30850962176918983,1,1,3,experiments/dtSubset3Repetitions8/0125_tree.txt
2018-05-23 15:20,traces/generated/5to10Traces/0007.trace,7,75,2,2,10,G(!(x0)),1.8060627058148384,1,1,3,experiments/dtSubset3Repetitions8/0007_tree.txt
2018-05-23 15:20,traces/generated/5to10Traces/0068.trace,25,25,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",2.9678813815116882,6,3,3,experiments/dtSubset3Repetitions8/0068_tree.txt
2018-05-23 15:20,traces/generated/5to10Traces/0095.trace,75,6,1,2,10,F(x0),0.4586416892707348,1,1,3,experiments/dtSubset3Repetitions8/0095_tree.txt
2018-05-23 15:20,traces/generated/5to10Traces/0196.trace,250,250,3,3,5,"G(->(x1,G(x0)))",21.941848680377007,12,6,3,experiments/dtSubset3Repetitions8/0196_tree.txt
2018-05-23 15:21,traces/generated/5to10Traces/0104.trace,200,200,1,2,5,F(x0),0.42029404267668724,1,1,3,experiments/dtSubset3Repetitions8/0104_tree.txt
2018-05-23 15:21,traces/generated/5to10Traces/0052.trace,100,100,4,3,5,"G(->(x1,G(!(x0))))",51.64011309668422,27,17,3,experiments/dtSubset3Repetitions8/0052_tree.txt
2018-05-23 15:21,traces/generated/5to10Traces/0151.trace,13,225,1,2,10,G(x0),0.5138224847614765,1,1,3,experiments/dtSubset3Repetitions8/0151_tree.txt
2018-05-23 15:22,traces/generated/5to10Traces/0073.trace,75,13,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",10.004515878856182,4,2,3,experiments/dtSubset3Repetitions8/0073_tree.txt
2018-05-23 15:22,traces/generated/5to10Traces/0170.trace,200,200,2,3,5,"->(F(x1),U(x0,x1))",10.080253649502993,8,2,3,experiments/dtSubset3Repetitions8/0170_tree.txt
2018-05-23 15:22,traces/generated/5to10Traces/0181.trace,13,50,3,3,10,"G(->(x1,G(x0)))",94.49354415386915,26,4,3,experiments/dtSubset3Repetitions8/0181_tree.txt
2018-05-23 15:23,traces/generated/5to10Traces/0010.trace,125,125,2,2,5,G(!(x0)),0.881124522536993,1,1,3,experiments/dtSubset3Repetitions8/0010_tree.txt
2018-05-23 15:23,traces/generated/5to10Traces/0082.trace,200,200,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",15.739222668111324,13,7,3,experiments/dtSubset3Repetitions8/0082_tree.txt
2018-05-23 15:24,traces/generated/5to10Traces/0132.trace,5,5,1,2,5,G(x0),0.24695995822548866,2,1,3,experiments/dtSubset3Repetitions8/0132_tree.txt
2018-05-23 15:24,traces/generated/5to10Traces/0031.trace,100,100,3,3,10,"->(F(x1),U(!(x0),x1))",26.91314586251974,9,1,3,experiments/dtSubset3Repetitions8/0031_tree.txt
2018-05-23 15:24,traces/generated/5to10Traces/0098.trace,125,125,1,2,5,F(x0),0.3534682057797909,2,1,3,experiments/dtSubset3Repetitions8/0098_tree.txt
2018-05-23 15:24,traces/generated/5to10Traces/0065.trace,46,250,4,3,10,"G(->(x1,G(!(x0))))",131.47771320864558,24,15,3,experiments/dtSubset3Repetitions8/0065_tree.txt
2018-05-23 15:26,traces/generated/5to10Traces/0166.trace,150,150,2,3,5,"->(F(x1),U(x0,x1))",2.565454065799713,3,2,3,experiments/dtSubset3Repetitions8/0166_tree.txt
2018-05-23 15:26,traces/generated/5to10Traces/0109.trace,250,17,1,2,10,F(x0),0.49413543567061424,1,1,3,experiments/dtSubset3Repetitions8/0109_tree.txt
2018-05-23 15:26,traces/generated/5to10Traces/0044.trace,5,5,4,3,5,"G(->(x1,G(!(x0))))",1.0064003393054008,2,2,3,experiments/dtSubset3Repetitions8/0044_tree.txt
2018-05-23 15:26,traces/generated/5to10Traces/0128.trace,163,225,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",16.138393703848124,10,6,3,experiments/dtSubset3Repetitions8/0128_tree.txt
2018-05-23 15:27,traces/generated/5to10Traces/0147.trace,12,175,1,2,10,G(x0),0.3926395811140537,1,1,3,experiments/dtSubset3Repetitions8/0147_tree.txt
2018-05-23 15:27,traces/generated/5to10Traces/0124.trace,104,175,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",45.888132747262716,25,8,3,experiments/dtSubset3Repetitions8/0124_tree.txt
2018-05-23 15:27,traces/generated/5to10Traces/0048.trace,50,50,4,3,5,"G(->(x1,G(!(x0))))",21.459454528987408,16,7,3,experiments/dtSubset3Repetitions8/0048_tree.txt
2018-05-23 15:28,traces/generated/5to10Traces/0027.trace,50,50,3,3,10,"->(F(x1),U(!(x0),x1))",20.86198242753744,9,1,3,experiments/dtSubset3Repetitions8/0027_tree.txt
2018-05-23 15:28,traces/generated/5to10Traces/0197.trace,51,250,3,3,10,"G(->(x1,G(x0)))",110.05022180080414,24,8,3,experiments/dtSubset3Repetitions8/0197_tree.txt
2018-05-23 15:30,traces/generated/5to10Traces/0105.trace,200,10,1,2,10,F(x0),0.4280201494693756,1,1,3,experiments/dtSubset3Repetitions8/0105_tree.txt
2018-05-23 15:30,traces/generated/5to10Traces/0006.trace,75,75,2,2,5,G(!(x0)),0.7493311911821365,1,1,3,experiments/dtSubset3Repetitions8/0006_tree.txt
2018-05-23 15:30,traces/generated/5to10Traces/0094.trace,75,75,1,2,5,F(x0),0.24333948642015457,1,1,3,experiments/dtSubset3Repetitions8/0094_tree.txt
2018-05-23 15:30,traces/generated/5to10Traces/0069.trace,25,2,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",0.3961850591003895,2,1,3,experiments/dtSubset3Repetitions8/0069_tree.txt
2018-05-23 15:30,traces/generated/5to10Traces/0173.trace,225,225,2,3,10,"->(F(x1),U(x0,x1))",32.647865895181894,9,1,3,experiments/dtSubset3Repetitions8/0173_tree.txt
2018-05-23 15:31,traces/generated/5to10Traces/0070.trace,50,50,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",5.2654593996703625,8,7,3,experiments/dtSubset3Repetitions8/0070_tree.txt
2018-05-23 15:31,traces/generated/5to10Traces/0152.trace,250,250,1,2,5,G(x0),0.619841817766428,2,1,3,experiments/dtSubset3Repetitions8/0152_tree.txt
2018-05-23 15:31,traces/generated/5to10Traces/0051.trace,10,75,4,3,10,"G(->(x1,G(!(x0))))",62.55596621707082,13,6,3,experiments/dtSubset3Repetitions8/0051_tree.txt
2018-05-23 15:32,traces/generated/5to10Traces/0032.trace,125,125,3,3,5,"->(F(x1),U(!(x0),x1))",4.9113412238657475,6,2,3,experiments/dtSubset3Repetitions8/0032_tree.txt
2018-05-23 15:32,traces/generated/5to10Traces/0131.trace,3,250,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",4.637700714170933,4,2,3,experiments/dtSubset3Repetitions8/0131_tree.txt
2018-05-23 15:32,traces/generated/5to10Traces/0081.trace,175,30,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",27.29445732757449,11,2,3,experiments/dtSubset3Repetitions8/0081_tree.txt
2018-05-23 15:32,traces/generated/5to10Traces/0013.trace,4,150,2,2,10,G(!(x0)),1.9789385236799717,2,2,3,experiments/dtSubset3Repetitions8/0013_tree.txt
2018-05-23 15:32,traces/generated/5to10Traces/0110.trace,4,5,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.21702057123184204,1,1,3,experiments/dtSubset3Repetitions8/0110_tree.txt
2018-05-23 15:32,traces/generated/5to10Traces/0182.trace,75,75,3,3,5,"G(->(x1,G(x0)))",22.159576311707497,21,4,3,experiments/dtSubset3Repetitions8/0182_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0144.trace,150,150,1,2,5,G(x0),0.2742839567363262,1,1,3,experiments/dtSubset3Repetitions8/0144_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0028.trace,75,75,3,3,5,"->(F(x1),U(!(x0),x1))",7.893166352063417,6,2,3,experiments/dtSubset3Repetitions8/0028_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0047.trace,9,25,4,3,10,"G(->(x1,G(!(x0))))",25.576166424900293,6,9,3,experiments/dtSubset3Repetitions8/0047_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0165.trace,125,125,2,3,10,"->(F(x1),U(x0,x1))",4.020599350333214,3,1,3,experiments/dtSubset3Repetitions8/0165_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0066.trace,5,5,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",0.25401216372847557,1,1,3,experiments/dtSubset3Repetitions8/0066_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0009.trace,5,100,2,2,10,G(!(x0)),2.03812712430954,1,1,3,experiments/dtSubset3Repetitions8/0009_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0097.trace,100,4,1,2,10,F(x0),0.4663996361196041,2,1,3,experiments/dtSubset3Repetitions8/0097_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0005.trace,2,50,2,2,10,G(!(x0)),1.6949254088103771,3,3,3,experiments/dtSubset3Repetitions8/0005_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0106.trace,225,225,1,2,5,F(x0),0.34150757640600204,1,1,3,experiments/dtSubset3Repetitions8/0106_tree.txt
2018-05-23 15:33,traces/generated/5to10Traces/0169.trace,175,175,2,3,10,"->(F(x1),U(x0,x1))",1.909151416271925,2,1,3,experiments/dtSubset3Repetitions8/0169_tree.txt
2018-05-23 15:34,traces/generated/5to10Traces/0194.trace,225,225,3,3,5,"G(->(x1,G(x0)))",42.01740952953696,26,1,3,experiments/dtSubset3Repetitions8/0194_tree.txt
2018-05-23 15:34,traces/generated/5to10Traces/0024.trace,25,25,3,3,5,"->(F(x1),U(!(x0),x1))",3.6228725351393223,4,2,3,experiments/dtSubset3Repetitions8/0024_tree.txt
2018-05-23 15:34,traces/generated/5to10Traces/0148.trace,200,200,1,2,5,G(x0),0.36454182118177414,1,1,3,experiments/dtSubset3Repetitions8/0148_tree.txt
2018-05-23 15:34,traces/generated/5to10Traces/0127.trace,2,200,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.4207620248198509,1,1,3,experiments/dtSubset3Repetitions8/0127_tree.txt
2018-05-23 15:34,traces/generated/5to10Traces/0071.trace,50,8,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",5.326653130352497,5,3,3,experiments/dtSubset3Repetitions8/0071_tree.txt
2018-05-23 15:34,traces/generated/5to10Traces/0172.trace,225,225,2,3,5,"->(F(x1),U(x0,x1))",25.96182605996728,15,4,3,experiments/dtSubset3Repetitions8/0172_tree.txt
2018-05-23 15:35,traces/generated/5to10Traces/0050.trace,75,75,4,3,5,"G(->(x1,G(!(x0))))",26.290566690266132,16,11,3,experiments/dtSubset3Repetitions8/0050_tree.txt
2018-05-23 15:35,traces/generated/5to10Traces/0153.trace,11,250,1,2,10,G(x0),0.4901828169822693,1,1,3,experiments/dtSubset3Repetitions8/0153_tree.txt
2018-05-23 15:35,traces/generated/5to10Traces/0130.trace,173,250,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",100.44817484915257,42,12,3,experiments/dtSubset3Repetitions8/0130_tree.txt
2018-05-23 15:37,traces/generated/5to10Traces/0033.trace,125,125,3,3,10,"->(F(x1),U(!(x0),x1))",11.03247905895114,7,1,3,experiments/dtSubset3Repetitions8/0033_tree.txt
2018-05-23 15:37,traces/generated/5to10Traces/0183.trace,19,75,3,3,10,"G(->(x1,G(x0)))",26.510003991425037,8,4,3,experiments/dtSubset3Repetitions8/0183_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0080.trace,175,175,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",15.275946732610464,11,4,3,experiments/dtSubset3Repetitions8/0080_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0012.trace,150,150,2,2,5,G(!(x0)),0.9550759978592396,2,1,3,experiments/dtSubset3Repetitions8/0012_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0029.trace,75,75,3,3,10,"->(F(x1),U(!(x0),x1))",5.072526913136244,1,1,3,experiments/dtSubset3Repetitions8/0029_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0046.trace,25,25,4,3,5,"G(->(x1,G(!(x0))))",19.215846978127956,13,5,3,experiments/dtSubset3Repetitions8/0046_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0145.trace,4,150,1,2,10,G(x0),0.36558641493320465,1,1,3,experiments/dtSubset3Repetitions8/0145_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0008.trace,100,100,2,2,5,G(!(x0)),0.8267246223986149,1,1,3,experiments/dtSubset3Repetitions8/0008_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0164.trace,125,125,2,3,5,"->(F(x1),U(x0,x1))",2.7799419797956944,6,2,3,experiments/dtSubset3Repetitions8/0164_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0107.trace,225,8,1,2,10,F(x0),0.4891909100115299,1,1,3,experiments/dtSubset3Repetitions8/0107_tree.txt
2018-05-23 15:38,traces/generated/5to10Traces/0195.trace,44,225,3,3,10,"G(->(x1,G(x0)))",109.71606803685427,25,6,3,experiments/dtSubset3Repetitions8/0195_tree.txt
2018-05-23 15:40,traces/generated/5to10Traces/0168.trace,175,175,2,3,5,"->(F(x1),U(x0,x1))",12.71934549510479,11,5,3,experiments/dtSubset3Repetitions8/0168_tree.txt
2018-05-23 15:40,traces/generated/5to10Traces/0096.trace,100,100,1,2,5,F(x0),0.27979716658592224,1,1,3,experiments/dtSubset3Repetitions8/0096_tree.txt
2018-05-23 15:40,traces/generated/5to10Traces/0004.trace,50,50,2,2,5,G(!(x0)),0.6823847889900208,1,1,3,experiments/dtSubset3Repetitions8/0004_tree.txt
2018-05-23 15:40,traces/generated/5to10Traces/0149.trace,11,200,1,2,10,G(x0),0.4432823620736599,1,1,3,experiments/dtSubset3Repetitions8/0149_tree.txt
2018-05-23 15:40,traces/generated/5to10Traces/0126.trace,137,200,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",37.59056432917714,14,14,3,experiments/dtSubset3Repetitions8/0126_tree.txt
2018-05-23 15:41,traces/generated/5to10Traces/0025.trace,25,25,3,3,10,"->(F(x1),U(!(x0),x1))",9.913996409624815,5,1,3,experiments/dtSubset3Repetitions8/0025_tree.txt
2018-05-23 15:41,traces/generated/5to10Traces/0116.trace,57,75,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",7.71887244656682,6,5,3,experiments/dtSubset3Repetitions8/0116_tree.txt
2018-05-23 15:41,traces/generated/5to10Traces/0184.trace,100,100,3,3,5,"G(->(x1,G(x0)))",20.067735325545073,17,3,3,experiments/dtSubset3Repetitions8/0184_tree.txt
2018-05-23 15:42,traces/generated/5to10Traces/0179.trace,6,25,3,3,10,"G(->(x1,G(x0)))",13.640720631927252,6,3,3,experiments/dtSubset3Repetitions8/0179_tree.txt
2018-05-23 15:42,traces/generated/5to10Traces/0087.trace,250,36,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",160.79983904585242,30,7,3,experiments/dtSubset3Repetitions8/0087_tree.txt
2018-05-23 15:45,traces/generated/5to10Traces/0015.trace,10,175,2,2,10,G(!(x0)),1.8431805036962032,1,1,3,experiments/dtSubset3Repetitions8/0015_tree.txt
2018-05-23 15:45,traces/generated/5to10Traces/0158.trace,50,50,2,3,5,"->(F(x1),U(x0,x1))",1.9582231417298317,3,2,3,experiments/dtSubset3Repetitions8/0158_tree.txt
2018-05-23 15:45,traces/generated/5to10Traces/0137.trace,2,50,1,2,10,G(x0),0.34915368631482124,2,1,3,experiments/dtSubset3Repetitions8/0137_tree.txt
2018-05-23 15:45,traces/generated/5to10Traces/0034.trace,150,150,3,3,5,"->(F(x1),U(!(x0),x1))",18.461986009031534,2,1,3,experiments/dtSubset3Repetitions8/0034_tree.txt
2018-05-23 15:45,traces/generated/5to10Traces/0038.trace,200,200,3,3,5,"->(F(x1),U(!(x0),x1))",13.062536422163248,10,2,3,experiments/dtSubset3Repetitions8/0038_tree.txt
2018-05-23 15:45,traces/generated/5to10Traces/0057.trace,23,150,4,3,10,"G(->(x1,G(!(x0))))",63.25971822440624,13,6,3,experiments/dtSubset3Repetitions8/0057_tree.txt
2018-05-23 15:46,traces/generated/5to10Traces/0154.trace,5,5,2,3,5,"->(F(x1),U(x0,x1))",0.8266648128628731,2,1,3,experiments/dtSubset3Repetitions8/0154_tree.txt
2018-05-23 15:46,traces/generated/5to10Traces/0076.trace,125,125,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",61.87239883095026,36,2,3,experiments/dtSubset3Repetitions8/0076_tree.txt
2018-05-23 15:47,traces/generated/5to10Traces/0019.trace,14,225,2,2,10,G(!(x0)),2.0061359629034996,1,1,3,experiments/dtSubset3Repetitions8/0019_tree.txt
2018-05-23 15:47,traces/generated/5to10Traces/0188.trace,150,150,3,3,5,"G(->(x1,G(x0)))",8.307584702968597,4,1,3,experiments/dtSubset3Repetitions8/0188_tree.txt
2018-05-23 15:47,traces/generated/5to10Traces/0175.trace,250,250,2,3,10,"->(F(x1),U(x0,x1))",7.834351051598787,8,1,3,experiments/dtSubset3Repetitions8/0175_tree.txt
2018-05-23 15:48,traces/generated/5to10Traces/0121.trace,2,125,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.35268691182136536,1,1,3,experiments/dtSubset3Repetitions8/0121_tree.txt
2018-05-23 15:48,traces/generated/5to10Traces/0022.trace,5,5,3,3,5,"->(F(x1),U(!(x0),x1))",0.6564876772463322,1,1,3,experiments/dtSubset3Repetitions8/0022_tree.txt
2018-05-23 15:48,traces/generated/5to10Traces/0100.trace,150,150,1,2,5,F(x0),0.24718789011240005,1,1,3,experiments/dtSubset3Repetitions8/0100_tree.txt
2018-05-23 15:48,traces/generated/5to10Traces/0192.trace,200,200,3,3,5,"G(->(x1,G(x0)))",6.1766706854105,2,1,3,experiments/dtSubset3Repetitions8/0192_tree.txt
2018-05-23 15:48,traces/generated/5to10Traces/0091.trace,25,2,1,2,10,F(x0),0.4659281522035599,1,1,3,experiments/dtSubset3Repetitions8/0091_tree.txt
2018-05-23 15:48,traces/generated/5to10Traces/0003.trace,1,25,2,2,10,G(!(x0)),2.213145963847637,2,1,3,experiments/dtSubset3Repetitions8/0003_tree.txt
2018-05-23 15:48,traces/generated/5to10Traces/0060.trace,200,200,4,3,5,"G(->(x1,G(!(x0))))",106.04675732180476,52,11,3,experiments/dtSubset3Repetitions8/0060_tree.txt
2018-05-23 15:50,traces/generated/5to10Traces/0163.trace,100,100,2,3,10,"->(F(x1),U(x0,x1))",2.0027941800653934,1,1,3,experiments/dtSubset3Repetitions8/0163_tree.txt
2018-05-23 15:50,traces/generated/5to10Traces/0041.trace,225,225,3,3,10,"->(F(x1),U(!(x0),x1))",5.100718162953854,1,1,3,experiments/dtSubset3Repetitions8/0041_tree.txt
2018-05-23 15:50,traces/generated/5to10Traces/0142.trace,125,125,1,2,5,G(x0),0.21175307780504227,1,1,3,experiments/dtSubset3Repetitions8/0142_tree.txt
2018-05-23 15:50,traces/generated/5to10Traces/0086.trace,250,250,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",74.34562000259757,37,5,3,experiments/dtSubset3Repetitions8/0086_tree.txt
2018-05-23 15:51,traces/generated/5to10Traces/0014.trace,175,175,2,2,5,G(!(x0)),0.735724750906229,1,1,3,experiments/dtSubset3Repetitions8/0014_tree.txt
2018-05-23 15:51,traces/generated/5to10Traces/0117.trace,1,75,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.3388603441417217,2,2,3,experiments/dtSubset3Repetitions8/0117_tree.txt
2018-05-23 15:51,traces/generated/5to10Traces/0178.trace,25,25,3,3,5,"G(->(x1,G(x0)))",17.700087048113346,16,4,3,experiments/dtSubset3Repetitions8/0178_tree.txt
2018-05-23 15:51,traces/generated/5to10Traces/0185.trace,20,100,3,3,10,"G(->(x1,G(x0)))",26.62107554450631,6,3,3,experiments/dtSubset3Repetitions8/0185_tree.txt
2018-05-23 15:52,traces/generated/5to10Traces/0035.trace,150,150,3,3,10,"->(F(x1),U(!(x0),x1))",6.164682123810053,2,1,3,experiments/dtSubset3Repetitions8/0035_tree.txt
2018-05-23 15:52,traces/generated/5to10Traces/0159.trace,50,50,2,3,10,"->(F(x1),U(x0,x1))",3.753634560853243,4,1,3,experiments/dtSubset3Repetitions8/0159_tree.txt
2018-05-23 15:52,traces/generated/5to10Traces/0136.trace,50,50,1,2,5,G(x0),0.2504880130290985,1,1,3,experiments/dtSubset3Repetitions8/0136_tree.txt
2018-05-23 15:52,traces/generated/5to10Traces/0155.trace,5,5,2,3,10,"->(F(x1),U(x0,x1))",0.07169241085648537,1,1,3,experiments/dtSubset3Repetitions8/0155_tree.txt
2018-05-23 15:52,traces/generated/5to10Traces/0039.trace,200,200,3,3,10,"->(F(x1),U(!(x0),x1))",5.551790609955788,2,1,3,experiments/dtSubset3Repetitions8/0039_tree.txt
2018-05-23 15:52,traces/generated/5to10Traces/0056.trace,150,150,4,3,5,"G(->(x1,G(!(x0))))",37.054084964096546,10,7,3,experiments/dtSubset3Repetitions8/0056_tree.txt
2018-05-23 15:53,traces/generated/5to10Traces/0174.trace,250,250,2,3,5,"->(F(x1),U(x0,x1))",1.9950614087283611,3,2,3,experiments/dtSubset3Repetitions8/0174_tree.txt
2018-05-23 15:53,traces/generated/5to10Traces/0189.trace,24,150,3,3,10,"G(->(x1,G(x0)))",64.48667595162988,18,9,3,experiments/dtSubset3Repetitions8/0189_tree.txt
2018-05-23 15:54,traces/generated/5to10Traces/0077.trace,125,19,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",34.68408478423953,6,4,3,experiments/dtSubset3Repetitions8/0077_tree.txt
2018-05-23 15:54,traces/generated/5to10Traces/0018.trace,225,225,2,2,5,G(!(x0)),0.9653345085680485,1,1,3,experiments/dtSubset3Repetitions8/0018_tree.txt
2018-05-23 15:54,traces/generated/5to10Traces/0023.trace,5,5,3,3,10,"->(F(x1),U(!(x0),x1))",5.692333821207285,1,1,3,experiments/dtSubset3Repetitions8/0023_tree.txt
2018-05-23 15:54,traces/generated/5to10Traces/0120.trace,69,125,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.30353593081235886,1,1,3,experiments/dtSubset3Repetitions8/0120_tree.txt
2018-05-23 15:54,traces/generated/5to10Traces/0090.trace,25,25,1,2,5,F(x0),0.24303321167826653,1,1,3,experiments/dtSubset3Repetitions8/0090_tree.txt
2018-05-23 15:54,traces/generated/5to10Traces/0002.trace,25,25,2,2,5,G(!(x0)),0.7952387668192387,1,1,3,experiments/dtSubset3Repetitions8/0002_tree.txt
2018-05-23 15:54,traces/generated/5to10Traces/0101.trace,150,10,1,2,10,F(x0),0.4645671956241131,1,1,3,experiments/dtSubset3Repetitions8/0101_tree.txt
2018-05-23 15:54,traces/generated/5to10Traces/0193.trace,39,200,3,3,10,"G(->(x1,G(x0)))",47.9141015522182,15,7,3,experiments/dtSubset3Repetitions8/0193_tree.txt
2018-05-23 15:55,traces/generated/5to10Traces/0162.trace,100,100,2,3,5,"->(F(x1),U(x0,x1))",5.359649199992418,1,1,3,experiments/dtSubset3Repetitions8/0162_tree.txt
2018-05-23 15:55,traces/generated/5to10Traces/0061.trace,42,200,4,3,10,"G(->(x1,G(!(x0))))",148.0265931226313,29,5,3,experiments/dtSubset3Repetitions8/0061_tree.txt
2018-05-23 15:58,traces/generated/5to10Traces/0143.trace,5,125,1,2,10,G(x0),0.4161224216222763,1,1,3,experiments/dtSubset3Repetitions8/0143_tree.txt
