time of writing,name of the test file,number of accepting traces,number or rejecting traces,depth of formula,number of variables,max length of traces,specified formula,dt solving time,dt num primitive candidates,dt num primitives used,dt subset sizes,dt tree txt representation
2018-05-24 09:12,traces/generated/5to10Traces/0197.trace,51,250,3,3,10,"G(->(x1,G(x0)))",76.56282912380993,15,8,3,experiments/dtSubset3Repetitions2/0197_tree.txt
2018-05-24 09:13,traces/generated/5to10Traces/0105.trace,200,10,1,2,10,F(x0),0.46055650897324085,2,1,3,experiments/dtSubset3Repetitions2/0105_tree.txt
2018-05-24 09:13,traces/generated/5to10Traces/0006.trace,75,75,2,2,5,G(!(x0)),0.7339984280988574,1,1,3,experiments/dtSubset3Repetitions2/0006_tree.txt
2018-05-24 09:13,traces/generated/5to10Traces/0094.trace,75,75,1,2,5,F(x0),0.18444407870993018,1,1,3,experiments/dtSubset3Repetitions2/0094_tree.txt
2018-05-24 09:13,traces/generated/5to10Traces/0069.trace,25,2,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",0.350928052328527,1,1,3,experiments/dtSubset3Repetitions2/0069_tree.txt
2018-05-24 09:13,traces/generated/5to10Traces/0173.trace,225,225,2,3,10,"->(F(x1),U(x0,x1))",95.07538935728371,15,2,3,experiments/dtSubset3Repetitions2/0173_tree.txt
2018-05-24 09:15,traces/generated/5to10Traces/0070.trace,50,50,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",31.343070059083402,18,5,3,experiments/dtSubset3Repetitions2/0070_tree.txt
2018-05-24 09:15,traces/generated/5to10Traces/0152.trace,250,250,1,2,5,G(x0),0.5435180398635566,2,1,3,experiments/dtSubset3Repetitions2/0152_tree.txt
2018-05-24 09:15,traces/generated/5to10Traces/0051.trace,10,75,4,3,10,"G(->(x1,G(!(x0))))",155.8799685332924,22,7,3,experiments/dtSubset3Repetitions2/0051_tree.txt
2018-05-24 09:18,traces/generated/5to10Traces/0032.trace,125,125,3,3,5,"->(F(x1),U(!(x0),x1))",5.574319153092802,5,2,3,experiments/dtSubset3Repetitions2/0032_tree.txt
2018-05-24 09:18,traces/generated/5to10Traces/0131.trace,3,250,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",12.340586559846997,4,3,3,experiments/dtSubset3Repetitions2/0131_tree.txt
2018-05-24 09:18,traces/generated/5to10Traces/0081.trace,175,30,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",23.381958753801882,9,2,3,experiments/dtSubset3Repetitions2/0081_tree.txt
2018-05-24 09:18,traces/generated/5to10Traces/0013.trace,4,150,2,2,10,G(!(x0)),1.6500095492228866,1,1,3,experiments/dtSubset3Repetitions2/0013_tree.txt
2018-05-24 09:18,traces/generated/5to10Traces/0110.trace,4,5,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.17877943022176623,1,1,3,experiments/dtSubset3Repetitions2/0110_tree.txt
2018-05-24 09:18,traces/generated/5to10Traces/0182.trace,75,75,3,3,5,"G(->(x1,G(x0)))",6.094009476713836,7,6,3,experiments/dtSubset3Repetitions2/0182_tree.txt
2018-05-24 09:19,traces/generated/5to10Traces/0144.trace,150,150,1,2,5,G(x0),0.2782881301827729,1,1,3,experiments/dtSubset3Repetitions2/0144_tree.txt
2018-05-24 09:19,traces/generated/5to10Traces/0028.trace,75,75,3,3,5,"->(F(x1),U(!(x0),x1))",38.22177898976952,20,2,3,experiments/dtSubset3Repetitions2/0028_tree.txt
2018-05-24 09:19,traces/generated/5to10Traces/0047.trace,9,25,4,3,10,"G(->(x1,G(!(x0))))",38.942954612895846,10,8,3,experiments/dtSubset3Repetitions2/0047_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0165.trace,125,125,2,3,10,"->(F(x1),U(x0,x1))",1.9461772069334984,2,1,3,experiments/dtSubset3Repetitions2/0165_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0066.trace,5,5,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",0.34635884081944823,2,1,3,experiments/dtSubset3Repetitions2/0066_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0009.trace,5,100,2,2,10,G(!(x0)),1.98268465930596,1,1,3,experiments/dtSubset3Repetitions2/0009_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0097.trace,100,4,1,2,10,F(x0),0.47424202132970095,1,1,3,experiments/dtSubset3Repetitions2/0097_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0005.trace,2,50,2,2,10,G(!(x0)),1.4150888971053064,2,1,3,experiments/dtSubset3Repetitions2/0005_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0106.trace,225,225,1,2,5,F(x0),0.37881118478253484,1,1,3,experiments/dtSubset3Repetitions2/0106_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0169.trace,175,175,2,3,10,"->(F(x1),U(x0,x1))",1.9729947140440345,1,1,3,experiments/dtSubset3Repetitions2/0169_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0194.trace,225,225,3,3,5,"G(->(x1,G(x0)))",28.774859435856342,17,6,3,experiments/dtSubset3Repetitions2/0194_tree.txt
2018-05-24 09:20,traces/generated/5to10Traces/0024.trace,25,25,3,3,5,"->(F(x1),U(!(x0),x1))",6.221341933123767,8,3,3,experiments/dtSubset3Repetitions2/0024_tree.txt
2018-05-24 09:21,traces/generated/5to10Traces/0148.trace,200,200,1,2,5,G(x0),0.34574721194803715,1,1,3,experiments/dtSubset3Repetitions2/0148_tree.txt
2018-05-24 09:21,traces/generated/5to10Traces/0127.trace,2,200,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.44522258127108216,1,1,3,experiments/dtSubset3Repetitions2/0127_tree.txt
2018-05-24 09:21,traces/generated/5to10Traces/0071.trace,50,8,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",11.237440342083573,8,3,3,experiments/dtSubset3Repetitions2/0071_tree.txt
2018-05-24 09:21,traces/generated/5to10Traces/0172.trace,225,225,2,3,5,"->(F(x1),U(x0,x1))",17.81352482084185,9,2,3,experiments/dtSubset3Repetitions2/0172_tree.txt
2018-05-24 09:21,traces/generated/5to10Traces/0050.trace,75,75,4,3,5,"G(->(x1,G(!(x0))))",24.288207048084587,17,8,3,experiments/dtSubset3Repetitions2/0050_tree.txt
2018-05-24 09:21,traces/generated/5to10Traces/0153.trace,11,250,1,2,10,G(x0),0.3738450091332197,1,1,3,experiments/dtSubset3Repetitions2/0153_tree.txt
2018-05-24 09:21,traces/generated/5to10Traces/0130.trace,173,250,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",130.7591577791609,35,14,3,experiments/dtSubset3Repetitions2/0130_tree.txt
2018-05-24 09:24,traces/generated/5to10Traces/0033.trace,125,125,3,3,10,"->(F(x1),U(!(x0),x1))",9.590614201966673,4,1,3,experiments/dtSubset3Repetitions2/0033_tree.txt
2018-05-24 09:24,traces/generated/5to10Traces/0183.trace,19,75,3,3,10,"G(->(x1,G(x0)))",59.95463840709999,12,4,3,experiments/dtSubset3Repetitions2/0183_tree.txt
2018-05-24 09:25,traces/generated/5to10Traces/0080.trace,175,175,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",22.73173371516168,16,4,3,experiments/dtSubset3Repetitions2/0080_tree.txt
2018-05-24 09:25,traces/generated/5to10Traces/0012.trace,150,150,2,2,5,G(!(x0)),0.8466324112378061,1,1,3,experiments/dtSubset3Repetitions2/0012_tree.txt
2018-05-24 09:25,traces/generated/5to10Traces/0029.trace,75,75,3,3,10,"->(F(x1),U(!(x0),x1))",5.070696953684092,1,1,3,experiments/dtSubset3Repetitions2/0029_tree.txt
2018-05-24 09:25,traces/generated/5to10Traces/0046.trace,25,25,4,3,5,"G(->(x1,G(!(x0))))",25.740065737161785,12,9,3,experiments/dtSubset3Repetitions2/0046_tree.txt
2018-05-24 09:26,traces/generated/5to10Traces/0145.trace,4,150,1,2,10,G(x0),0.4113132390193641,2,1,3,experiments/dtSubset3Repetitions2/0145_tree.txt
2018-05-24 09:26,traces/generated/5to10Traces/0008.trace,100,100,2,2,5,G(!(x0)),0.6798287918791175,1,1,3,experiments/dtSubset3Repetitions2/0008_tree.txt
2018-05-24 09:26,traces/generated/5to10Traces/0164.trace,125,125,2,3,5,"->(F(x1),U(x0,x1))",9.31917756702751,9,1,3,experiments/dtSubset3Repetitions2/0164_tree.txt
2018-05-24 09:26,traces/generated/5to10Traces/0107.trace,225,8,1,2,10,F(x0),0.3846009303815663,1,1,3,experiments/dtSubset3Repetitions2/0107_tree.txt
2018-05-24 09:26,traces/generated/5to10Traces/0195.trace,44,225,3,3,10,"G(->(x1,G(x0)))",99.15110892662778,17,9,3,experiments/dtSubset3Repetitions2/0195_tree.txt
2018-05-24 09:28,traces/generated/5to10Traces/0168.trace,175,175,2,3,5,"->(F(x1),U(x0,x1))",6.124365448951721,2,1,3,experiments/dtSubset3Repetitions2/0168_tree.txt
2018-05-24 09:28,traces/generated/5to10Traces/0096.trace,100,100,1,2,5,F(x0),0.2705341591499746,2,1,3,experiments/dtSubset3Repetitions2/0096_tree.txt
2018-05-24 09:28,traces/generated/5to10Traces/0004.trace,50,50,2,2,5,G(!(x0)),1.2735595339909196,2,1,3,experiments/dtSubset3Repetitions2/0004_tree.txt
2018-05-24 09:28,traces/generated/5to10Traces/0149.trace,11,200,1,2,10,G(x0),0.3695828909985721,1,1,3,experiments/dtSubset3Repetitions2/0149_tree.txt
2018-05-24 09:28,traces/generated/5to10Traces/0126.trace,137,200,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",187.61652350006625,48,11,3,experiments/dtSubset3Repetitions2/0126_tree.txt
2018-05-24 09:31,traces/generated/5to10Traces/0025.trace,25,25,3,3,10,"->(F(x1),U(!(x0),x1))",9.335573274176568,4,1,3,experiments/dtSubset3Repetitions2/0025_tree.txt
2018-05-24 09:31,traces/generated/5to10Traces/0116.trace,57,75,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",17.173315608873963,14,3,3,experiments/dtSubset3Repetitions2/0116_tree.txt
2018-05-24 09:31,traces/generated/5to10Traces/0184.trace,100,100,3,3,5,"G(->(x1,G(x0)))",6.734063018113375,5,3,3,experiments/dtSubset3Repetitions2/0184_tree.txt
2018-05-24 09:31,traces/generated/5to10Traces/0179.trace,6,25,3,3,10,"G(->(x1,G(x0)))",19.116671204101294,7,4,3,experiments/dtSubset3Repetitions2/0179_tree.txt
2018-05-24 09:32,traces/generated/5to10Traces/0087.trace,250,36,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",44.20372957596555,9,1,3,experiments/dtSubset3Repetitions2/0087_tree.txt
2018-05-24 09:32,traces/generated/5to10Traces/0015.trace,10,175,2,2,10,G(!(x0)),1.90760678332299,1,1,3,experiments/dtSubset3Repetitions2/0015_tree.txt
2018-05-24 09:33,traces/generated/5to10Traces/0158.trace,50,50,2,3,5,"->(F(x1),U(x0,x1))",1.546872134320438,4,2,3,experiments/dtSubset3Repetitions2/0158_tree.txt
2018-05-24 09:33,traces/generated/5to10Traces/0137.trace,2,50,1,2,10,G(x0),0.32772559206932783,1,1,3,experiments/dtSubset3Repetitions2/0137_tree.txt
2018-05-24 09:33,traces/generated/5to10Traces/0034.trace,150,150,3,3,5,"->(F(x1),U(!(x0),x1))",7.503026015125215,7,2,3,experiments/dtSubset3Repetitions2/0034_tree.txt
2018-05-24 09:33,traces/generated/5to10Traces/0038.trace,200,200,3,3,5,"->(F(x1),U(!(x0),x1))",17.01641110284254,13,2,3,experiments/dtSubset3Repetitions2/0038_tree.txt
2018-05-24 09:33,traces/generated/5to10Traces/0057.trace,23,150,4,3,10,"G(->(x1,G(!(x0))))",95.16037427494302,18,11,3,experiments/dtSubset3Repetitions2/0057_tree.txt
2018-05-24 09:35,traces/generated/5to10Traces/0154.trace,5,5,2,3,5,"->(F(x1),U(x0,x1))",0.7965364609844983,2,1,3,experiments/dtSubset3Repetitions2/0154_tree.txt
2018-05-24 09:35,traces/generated/5to10Traces/0076.trace,125,125,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",14.25371692609042,13,4,3,experiments/dtSubset3Repetitions2/0076_tree.txt
2018-05-24 09:35,traces/generated/5to10Traces/0019.trace,14,225,2,2,10,G(!(x0)),2.0286780488677323,1,1,3,experiments/dtSubset3Repetitions2/0019_tree.txt
2018-05-24 09:35,traces/generated/5to10Traces/0188.trace,150,150,3,3,5,"G(->(x1,G(x0)))",47.87939524510875,31,6,3,experiments/dtSubset3Repetitions2/0188_tree.txt
2018-05-24 09:36,traces/generated/5to10Traces/0175.trace,250,250,2,3,10,"->(F(x1),U(x0,x1))",3.1115579986944795,3,1,3,experiments/dtSubset3Repetitions2/0175_tree.txt
2018-05-24 09:36,traces/generated/5to10Traces/0121.trace,2,125,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.5011581019498408,1,1,3,experiments/dtSubset3Repetitions2/0121_tree.txt
2018-05-24 09:36,traces/generated/5to10Traces/0022.trace,5,5,3,3,5,"->(F(x1),U(!(x0),x1))",0.7328362478874624,1,1,3,experiments/dtSubset3Repetitions2/0022_tree.txt
2018-05-24 09:36,traces/generated/5to10Traces/0100.trace,150,150,1,2,5,F(x0),0.23688291059806943,1,1,3,experiments/dtSubset3Repetitions2/0100_tree.txt
2018-05-24 09:36,traces/generated/5to10Traces/0192.trace,200,200,3,3,5,"G(->(x1,G(x0)))",18.378542305901647,14,6,3,experiments/dtSubset3Repetitions2/0192_tree.txt
2018-05-24 09:36,traces/generated/5to10Traces/0091.trace,25,2,1,2,10,F(x0),0.3542710137553513,2,1,3,experiments/dtSubset3Repetitions2/0091_tree.txt
2018-05-24 09:36,traces/generated/5to10Traces/0003.trace,1,25,2,2,10,G(!(x0)),1.0727252499200404,1,1,3,experiments/dtSubset3Repetitions2/0003_tree.txt
2018-05-24 09:36,traces/generated/5to10Traces/0060.trace,200,200,4,3,5,"G(->(x1,G(!(x0))))",36.84886937402189,15,6,3,experiments/dtSubset3Repetitions2/0060_tree.txt
2018-05-24 09:37,traces/generated/5to10Traces/0163.trace,100,100,2,3,10,"->(F(x1),U(x0,x1))",1.8251998838968575,2,1,3,experiments/dtSubset3Repetitions2/0163_tree.txt
2018-05-24 09:37,traces/generated/5to10Traces/0041.trace,225,225,3,3,10,"->(F(x1),U(!(x0),x1))",11.627434993628412,5,1,3,experiments/dtSubset3Repetitions2/0041_tree.txt
2018-05-24 09:37,traces/generated/5to10Traces/0142.trace,125,125,1,2,5,G(x0),0.29864734737202525,1,1,3,experiments/dtSubset3Repetitions2/0142_tree.txt
2018-05-24 09:37,traces/generated/5to10Traces/0086.trace,250,250,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",31.42660997994244,19,9,3,experiments/dtSubset3Repetitions2/0086_tree.txt
2018-05-24 09:37,traces/generated/5to10Traces/0014.trace,175,175,2,2,5,G(!(x0)),0.8326482512056828,1,1,3,experiments/dtSubset3Repetitions2/0014_tree.txt
2018-05-24 09:37,traces/generated/5to10Traces/0117.trace,1,75,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",1.5232297303155065,3,2,3,experiments/dtSubset3Repetitions2/0117_tree.txt
2018-05-24 09:38,traces/generated/5to10Traces/0178.trace,25,25,3,3,5,"G(->(x1,G(x0)))",3.972823007032275,7,8,3,experiments/dtSubset3Repetitions2/0178_tree.txt
2018-05-24 09:38,traces/generated/5to10Traces/0185.trace,20,100,3,3,10,"G(->(x1,G(x0)))",66.17976566776633,9,1,3,experiments/dtSubset3Repetitions2/0185_tree.txt
2018-05-24 09:39,traces/generated/5to10Traces/0035.trace,150,150,3,3,10,"->(F(x1),U(!(x0),x1))",5.303226333111525,1,1,3,experiments/dtSubset3Repetitions2/0035_tree.txt
2018-05-24 09:39,traces/generated/5to10Traces/0159.trace,50,50,2,3,10,"->(F(x1),U(x0,x1))",7.766980241984129,7,1,3,experiments/dtSubset3Repetitions2/0159_tree.txt
2018-05-24 09:39,traces/generated/5to10Traces/0136.trace,50,50,1,2,5,G(x0),0.23377821082249284,1,1,3,experiments/dtSubset3Repetitions2/0136_tree.txt
2018-05-24 09:39,traces/generated/5to10Traces/0155.trace,5,5,2,3,10,"->(F(x1),U(x0,x1))",0.08828749088570476,1,1,3,experiments/dtSubset3Repetitions2/0155_tree.txt
2018-05-24 09:39,traces/generated/5to10Traces/0039.trace,200,200,3,3,10,"->(F(x1),U(!(x0),x1))",37.950852727051824,11,1,3,experiments/dtSubset3Repetitions2/0039_tree.txt
2018-05-24 09:40,traces/generated/5to10Traces/0056.trace,150,150,4,3,5,"G(->(x1,G(!(x0))))",49.393093867227435,21,5,3,experiments/dtSubset3Repetitions2/0056_tree.txt
2018-05-24 09:40,traces/generated/5to10Traces/0174.trace,250,250,2,3,5,"->(F(x1),U(x0,x1))",4.599857703782618,7,2,3,experiments/dtSubset3Repetitions2/0174_tree.txt
2018-05-24 09:40,traces/generated/5to10Traces/0189.trace,24,150,3,3,10,"G(->(x1,G(x0)))",198.4551230748184,26,5,3,experiments/dtSubset3Repetitions2/0189_tree.txt
2018-05-24 09:44,traces/generated/5to10Traces/0077.trace,125,19,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",31.791251265909523,8,4,3,experiments/dtSubset3Repetitions2/0077_tree.txt
2018-05-24 09:44,traces/generated/5to10Traces/0018.trace,225,225,2,2,5,G(!(x0)),0.8886795388534665,1,1,3,experiments/dtSubset3Repetitions2/0018_tree.txt
2018-05-24 09:44,traces/generated/5to10Traces/0023.trace,5,5,3,3,10,"->(F(x1),U(!(x0),x1))",7.065785841085017,3,5,3,experiments/dtSubset3Repetitions2/0023_tree.txt
2018-05-24 09:44,traces/generated/5to10Traces/0120.trace,69,125,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.29512545512989163,1,1,3,experiments/dtSubset3Repetitions2/0120_tree.txt
2018-05-24 09:44,traces/generated/5to10Traces/0090.trace,25,25,1,2,5,F(x0),0.26013277703896165,1,1,3,experiments/dtSubset3Repetitions2/0090_tree.txt
2018-05-24 09:44,traces/generated/5to10Traces/0002.trace,25,25,2,2,5,G(!(x0)),0.663768504280597,1,1,3,experiments/dtSubset3Repetitions2/0002_tree.txt
2018-05-24 09:44,traces/generated/5to10Traces/0101.trace,150,10,1,2,10,F(x0),0.3399491021409631,1,1,3,experiments/dtSubset3Repetitions2/0101_tree.txt
2018-05-24 09:44,traces/generated/5to10Traces/0193.trace,39,200,3,3,10,"G(->(x1,G(x0)))",47.27061494020745,12,14,3,experiments/dtSubset3Repetitions2/0193_tree.txt
2018-05-24 09:45,traces/generated/5to10Traces/0162.trace,100,100,2,3,5,"->(F(x1),U(x0,x1))",4.573799321893603,5,2,3,experiments/dtSubset3Repetitions2/0162_tree.txt
2018-05-24 09:45,traces/generated/5to10Traces/0061.trace,42,200,4,3,10,"G(->(x1,G(!(x0))))",116.8006338858977,23,11,3,experiments/dtSubset3Repetitions2/0061_tree.txt
2018-05-24 09:47,traces/generated/5to10Traces/0143.trace,5,125,1,2,10,G(x0),0.7925556260161102,2,1,3,experiments/dtSubset3Repetitions2/0143_tree.txt
